+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                    ;
+------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_009                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_008                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_007                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_006                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_005                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_004                                                                                           ; 143   ; 16             ; 2            ; 16             ; 549    ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_003                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_002                                                                                           ; 143   ; 16             ; 2            ; 16             ; 549    ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux_001                                                                                           ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|rsp_demux                                                                                               ; 141   ; 4              ; 2            ; 4              ; 275    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_011|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_011|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_011                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_010|arb|adder                                                                                   ; 16    ; 4              ; 0            ; 4              ; 8      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_010|arb                                                                                         ; 8     ; 0              ; 1            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_010                                                                                             ; 551   ; 0              ; 0            ; 0              ; 141    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_009|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_009|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_009                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_008|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_008|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_008                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_007|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_007|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_007                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_006|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_006|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_006                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_005|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_005|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_005                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_004|arb|adder                                                                                   ; 16    ; 4              ; 0            ; 4              ; 8      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_004|arb                                                                                         ; 8     ; 0              ; 1            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_004                                                                                             ; 551   ; 0              ; 0            ; 0              ; 141    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_003|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_003|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_003                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_002|arb|adder                                                                                   ; 16    ; 4              ; 0            ; 4              ; 8      ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_002|arb                                                                                         ; 8     ; 0              ; 1            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_002                                                                                             ; 551   ; 0              ; 0            ; 0              ; 141    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_001|arb|adder                                                                                   ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_001|arb                                                                                         ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux_001                                                                                             ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux|arb|adder                                                                                       ; 8     ; 2              ; 0            ; 2              ; 4      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux|arb                                                                                             ; 6     ; 0              ; 1            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_mux                                                                                                 ; 277   ; 0              ; 0            ; 0              ; 139    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_demux_003                                                                                           ; 153   ; 9              ; 11           ; 9              ; 412    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_demux_002                                                                                           ; 153   ; 9              ; 11           ; 9              ; 412    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_demux_001                                                                                           ; 151   ; 144            ; 2            ; 144            ; 1645   ; 144             ; 144           ; 144             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|cmd_demux                                                                                               ; 151   ; 144            ; 2            ; 144            ; 1645   ; 144             ; 144           ; 144             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_burst_adapter|altera_merlin_burst_adapter_uncompressed_only.burst_adapter          ; 122   ; 9              ; 11           ; 9              ; 120    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_burst_adapter                                                                      ; 122   ; 0              ; 0            ; 0              ; 120    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_instruction_manager_rd_limiter                                                              ; 278   ; 0              ; 0            ; 0              ; 287    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_instruction_manager_wr_limiter                                                              ; 278   ; 0              ; 0            ; 0              ; 287    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_015|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_015                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_014|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_014                                                                                              ; 110   ; 0              ; 2            ; 0              ; 120    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_013|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_013                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_012|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_012                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_011|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_011                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_010|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_010                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_009|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_009                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_008|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_008                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_007|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_007                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_006|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_006                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_005|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_005                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_004|the_default_decode                                                                           ; 0     ; 24             ; 0            ; 24             ; 24     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_004                                                                                              ; 128   ; 0              ; 2            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_003|the_default_decode                                                                           ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_003                                                                                              ; 128   ; 0              ; 6            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_002|the_default_decode                                                                           ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_002                                                                                              ; 128   ; 0              ; 6            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_001|the_default_decode                                                                           ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router_001                                                                                              ; 128   ; 0              ; 6            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router|the_default_decode                                                                               ; 0     ; 16             ; 0            ; 16             ; 16     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|router                                                                                                  ; 128   ; 0              ; 6            ; 0              ; 138    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_timer_sw_agent_agent_rdata_fifo                                                             ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_timer_sw_agent_agent_rsp_fifo                                                               ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_timer_sw_agent_agent|uncompressor                                                           ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_timer_sw_agent_agent                                                                        ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_agent_rdata_fifo                                                                   ; 63    ; 41             ; 0            ; 41             ; 20     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_agent_rsp_fifo                                                                     ; 150   ; 39             ; 0            ; 39             ; 109    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_agent|uncompressor                                                                 ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_agent                                                                              ; 273   ; 22             ; 33           ; 22             ; 293    ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent_rdata_fifo                                                                           ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent_rsp_fifo                                                                             ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent|uncompressor                                                                         ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_agent                                                                                      ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent_rdata_fifo                                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent_rsp_fifo                                                                            ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent|uncompressor                                                                        ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_agent                                                                                     ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi0_butn_s1_agent_rdata_fifo                                                                           ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi0_butn_s1_agent_rsp_fifo                                                                             ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi0_butn_s1_agent|uncompressor                                                                         ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi0_butn_s1_agent                                                                                      ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|uart_serial_com_s1_agent_rdata_fifo                                                                     ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|uart_serial_com_s1_agent_rsp_fifo                                                                       ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|uart_serial_com_s1_agent|uncompressor                                                                   ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|uart_serial_com_s1_agent                                                                                ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent_rdata_fifo                                                                  ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent_rsp_fifo                                                                    ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent|uncompressor                                                                ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_agent                                                                             ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_dm_agent_agent_rdata_fifo                                                                   ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_dm_agent_agent_rsp_fifo                                                                     ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_dm_agent_agent|uncompressor                                                                 ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_dm_agent_agent                                                                              ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|soc_sysid_control_slave_agent_rdata_fifo                                                                ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|soc_sysid_control_slave_agent_rsp_fifo                                                                  ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|soc_sysid_control_slave_agent|uncompressor                                                              ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|soc_sysid_control_slave_agent                                                                           ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_mem_agent_rdata_fifo                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
